           4  0.35657374268387682     
           5  0.18352126841864369     
           6   3.4382603883550418E-002
           7   1.6366294086872159E-002
           8   1.1683355312970621E-002
           9   2.8843954168678103E-003
          10   5.1049280327259642E-003
          11   8.5955793147256612E-005
          12   3.4048258076600771E-003
          13   1.4057884508677104E-003
          14   3.3094622800296709E-003
          15   2.4482986852920187E-003
          16   3.5171692547232040E-003
          17   3.0183478796506485E-003
          18   3.5666217190223042E-003
          19   3.1794318605507538E-003
          20   3.4279235857769094E-003
          21   3.1106378468301540E-003
          22   3.2193645681715959E-003
          23   2.9779312444007809E-003
          24   3.0320481675878233E-003
          25   2.8539562428782301E-003
          26   2.8784356825203648E-003
          27   2.7360799107773990E-003
          28   2.7322535283046488E-003
          29   2.6049177654310627E-003
          30   2.5777943029447136E-003
          31   2.4616749212718276E-003
          32   2.4235852318309219E-003
          33   2.3226236388374406E-003
          34   2.2839914906766859E-003
          35   2.1989245028053036E-003
          36   2.1619745773003704E-003
          37   2.0879577554043967E-003
          38   2.0503528876151373E-003
          39   1.9824290915112560E-003
          40   1.9428941200731696E-003
          41   1.8798467220856134E-003
          42   1.8407911084989423E-003
          43   1.7839100072054330E-003
          44   1.7475639931021666E-003
          45   1.6973006228376006E-003
          46   1.6641526632239821E-003
          47   1.6189429376716152E-003
          48   1.5867568418376158E-003
          49   1.5446273228834498E-003
          50   1.5134852652183564E-003
          51   1.4737319415976311E-003
          52   1.4437571272468909E-003
          53   1.4068923034853292E-003
          54   1.3810277656032695E-003
          55   1.3489142829791832E-003
          56   1.3220675394449303E-003
          57   1.2928607250208611E-003
          58   1.2694281863972140E-003
          59   1.2401498470970733E-003
          60   1.2154973498009949E-003
          61   1.1808403368879358E-003
          62   1.1732925601775929E-003
          63   1.1521906904896318E-003
          64   1.1137965166877995E-003
          65   1.0957790861772750E-003
          66   1.0801436446113617E-003
          67   1.0521477316924645E-003
          68   1.0307061656548702E-003
          69   1.0306148367929704E-003
          70   1.0055376616735329E-003
          71   9.7730207637711708E-004
          72   9.6744159545622392E-004
          73   9.4855732726235409E-004
          74   9.3556366597358502E-004
          75   9.1762353855574482E-004
          76   9.0367800346519470E-004
          77   8.8756373587678481E-004
          78   8.7369334416834360E-004
          79   8.5757047468955989E-004
          80   8.4455550786266499E-004
          81   8.2989635085155495E-004
          82   8.1769563575271470E-004
          83   8.0397972703815117E-004
          84   7.9234330920837921E-004
          85   7.7966894926388187E-004
          86   7.6848720596421334E-004
          87   7.5613745089811197E-004
          88   7.4537425851995353E-004
          89   7.3367115379194801E-004
          90   7.2335897661095043E-004
          91   7.1224635733805979E-004
          92   7.0245984222823215E-004
          93   6.9207433723340287E-004
          94   6.8277640530068360E-004
          95   6.7283146282468237E-004
          96   6.6396459166887911E-004
          97   6.5447032040010606E-004
          98   6.4584905959792489E-004
          99   6.3674296098761211E-004
         100   6.2853132729380728E-004
         101   6.1987922353665711E-004
         102   6.1204671892234395E-004
         103   6.0382007758030983E-004
         104   5.9648850645232468E-004
         105   5.8866186945256342E-004
         106   5.8140148176018779E-004
         107   5.7388407058395923E-004
         108   5.6702642065788926E-004
         109   5.5972245694586235E-004
         110   5.5309798277365109E-004
         111   5.4612993615801245E-004
         112   5.4031639775759042E-004
         113   5.3388921389472264E-004
         114   5.2773251143035818E-004
         115   5.2169667500212330E-004
         116   5.1631697198983514E-004
         117   5.1011170714070834E-004
         118   5.0460624510071956E-004
         119   4.9691917275211976E-004
         120   4.9606999266356660E-004
         121   4.9157682031287923E-004
         122   4.8391309705892539E-004
         123   4.8036190339277373E-004
         124   4.8000745245476421E-004
         125   4.7443183812999454E-004
         126   4.8608375412301198E-004
         127   4.7714790666997481E-004
