           0   2.1812468088953227E-004
           1   9.4273969587984072E-006
           2   8.6657103918835396E-003
           3   5.7886976181243451E-004
           4   1.9634072733294653E-003
           5   2.9024628633664734E-004
           6   1.6733417184790406E-004
           7   4.7672397092531946E-005
           8   3.6437416045178623E-004
           9   1.7226923810275571E-004
          10   1.2388581294110450E-004
          11   1.0790305600378727E-004
          12   7.0360126545092273E-005
          13   1.8331392639626542E-005
          14   1.1456663201933119E-005
          15   1.2395743734864221E-005
          16   1.5151916498912707E-006
          17   1.2690097419976590E-005
          18   9.9057530173261930E-007
          19   4.0859042205255210E-006
          20   3.7441756357988163E-006
          21   6.1775267311515677E-007
          22   2.5016076719107195E-006
          23   7.0215308212592138E-007
          24   8.2801883350789469E-007
          25   4.1105370844793492E-007
          26   1.1314794243938983E-007
          27   4.4882438530510533E-007
          28   1.4887291900350659E-007
          29   2.2771967792196238E-007
          30   1.0838208000177593E-007
          31   8.6987867736842158E-008
          32   1.2612774099659407E-007
          33   3.2092594005021441E-008
          34   4.1269346423549734E-008
          35   3.3858848737625153E-008
          36   3.6566307323766618E-008
          37   3.6911802525201194E-008
          38   2.0300356131249027E-008
          39   3.2880426256503570E-008
          40   1.2849523948507287E-008
          41   7.3076974334361999E-009
          42   9.5356100468728540E-008
          43   1.2837006592589498E-009
          44   3.2091239656523063E-009
          45   6.5615285998295865E-009
          46   1.0606985989374024E-009
          47   8.6946644625987871E-009
          48   6.3925517628230936E-009
          49   3.3574133595966035E-008
          50   1.0784613489573918E-007
          51   9.2517590469359647E-008
          52   7.0559901116839211E-008
          53   8.6703418155011397E-008
          54   4.1758936710375149E-008
          55   2.7031791257838791E-008
          56   2.5223436093535044E-007
          57   1.1553385662062509E-007
          58   2.5639923988254537E-007
          59   1.0145130078643887E-008
          60   2.8239053602219074E-007
          61   5.9420092613692319E-008
          62   1.0369308693629841E-007
          63   6.7148673529774632E-008
          64   3.2093085960981464E-007
          65   2.0797321017216577E-008
          66   2.7293528288051419E-007
          67   4.6090167650298363E-008
          68   2.5654521393126222E-007
          69   1.8949563615352771E-008
          70   3.4941887035623547E-007
          71   4.0436057005838486E-008
          72   4.0430968816902625E-008
          73   1.7387556983115908E-008
          74   2.6729403318264018E-007
          75   1.0731777826709357E-007
          76   1.0162019053931488E-007
          77   1.2229694231906103E-007
          78   1.0750734250751890E-007
          79   3.7108266115179788E-008
          80   8.3993769930473491E-009
          81   2.1200631920315452E-008
          82   1.5517554588420806E-008
          83   2.8695450944875775E-008
          84   3.1051614592984904E-009
          85   8.1525622779203307E-009
          86   2.0067376226928294E-008
          87   4.5911284519357573E-009
          88   6.5112272297080825E-009
          89   1.3514679525518556E-009
          90   6.6815635268458040E-009
          91   2.3932089223617922E-010
          92   5.1718267471139463E-009
          93   3.3782410592599822E-009
          94   2.3620762494013895E-009
          95   3.6019135366989981E-009
          96   1.3774538785460890E-009
          97   1.2791660520435224E-009
          98   1.5846786387866178E-008
          99   2.6318281647842758E-009
         100   7.9524886701933334E-009
         101   5.9586964492846615E-010
         102   3.9808654385853706E-010
         103   1.3058328908602543E-009
         104   3.8318175045449717E-009
         105   6.4772194052844255E-010
         106   1.0942766564880296E-008
         107   6.0881672329896346E-009
         108   1.2288136109787154E-008
         109   1.6002314517932504E-008
         110   1.6845779160641519E-008
         111   1.6752361044684061E-008
         112   2.4882030649251038E-009
         113   4.3702106875740339E-009
         114   5.0117486117980831E-008
         115   1.8480852169604581E-008
         116   5.5547756235578898E-008
         117   1.4276232493428458E-008
         118   7.5150833179905257E-008
         119   4.7505895343566966E-009
         120   2.4730932357573691E-008
         121   2.5271750332024500E-008
         122   1.3881672512230481E-007
         123   3.2362815560732179E-008
         124   9.3424704922031206E-008
         125   6.0537352427687374E-009
         126   3.6557466030122368E-008
         127   5.3242247197335354E-008
