           0           0   3.8477482107732480E-003

           1          -1   3.7043014452765293E-003
           1           0   3.6623269039391557E-007
           1           1   3.7043014452764985E-003

           2          -2   3.5317433868598119E-003
           2          -1   3.1745075092480166E-006
           2           0   1.0554924356633660E-004
           2           1   3.1745064527276140E-006
           2           2   3.5317433868598080E-003

           3          -3   3.4791233212047930E-003
           3          -2   9.2643279143979981E-007
           3          -1   8.6917236386998555E-004
           3           0   2.2210026674031894E-006
           3           1   8.6917236386997211E-004
           3           2   9.2643279143996943E-007
           3           3   3.4791233212047891E-003

           4          -4   3.4268502588933386E-003
           4          -3   3.0407361632558780E-007
           4          -2   1.1954579537391604E-003
           4          -1   7.0002897549590323E-006
           4           0   1.8505902013499031E-004
           4           1   7.0002871126359654E-006
           4           2   1.1954579537391593E-003
           4           3   3.0407367979262485E-007
           4           4   3.4268502588933390E-003

           5          -5   3.4851539780032838E-003
           5          -4   1.1077832915383676E-006
           5          -3   1.4385876113617003E-003
           5          -2   5.5804866505496706E-007
           5          -1   4.4317404109908812E-004
           5           0   1.3648908294436493E-006
           5           1   4.4317404109908931E-004
           5           2   5.5804866505489284E-007
           5           3   1.4385876113616972E-003
           5           4   1.1077832915383253E-006
           5           5   3.4851539780032894E-003

           6          -6   3.5402060390977100E-003
           6          -5   1.9142584707302961E-006
           6          -4   1.5961609914051844E-003
           6          -3   6.3204519740655302E-006
           6          -2   5.5884147537170546E-004
           6          -1   2.3946891294993970E-005
           6           0   3.6501610444293370E-004
           6           1   2.3946886537237197E-005
           6           2   5.5884147537170600E-004
           6           3   6.3204516986496588E-006
           6           4   1.5961609914051842E-003
           6           5   1.9142584661030533E-006
           6           6   3.5402060390977092E-003

           7          -7   3.7355536154204606E-003
           7          -6   1.5618741045601752E-006
           7          -5   1.7233840305444091E-003
           7          -4   1.6694946165370477E-006
           7          -3   8.4799631941184154E-004
           7          -2   3.1382418107074878E-006
           7          -1   3.1533598875917808E-004
           7           0   6.0719998829915612E-006
           7           1   3.1533598875917125E-004
           7           2   3.1382418107072451E-006
           7           3   8.4799631941184024E-004
           7           4   1.6694946165370765E-006
           7           5   1.7233840305444126E-003
           7           6   1.5618741045601995E-006
           7           7   3.7355536154204442E-003

           8          -8   3.9414917849934965E-003
           8          -7   6.0184776274056169E-007
           8          -6   1.7728998386018907E-003
           8          -5   1.4293357325819748E-005
           8          -4   1.3003347622074313E-003
           8          -3   5.2789216225028414E-005
           8          -2   3.8153596151153495E-004
           8          -1   1.1341147012480675E-004
           8           0   1.3520478164264168E-003
           8           1   1.1341146266131029E-004
           8           2   3.8153596151153457E-004
           8           3   5.2789215442364373E-005
           8           4   1.3003347622074313E-003
           8           5   1.4293357296841739E-005
           8           6   1.7728998386018901E-003
           8           7   6.0184776221440907E-007
           8           8   3.9414917849934974E-003

           9          -9   4.3747030358955823E-003
           9          -8   5.0978057444417974E-006
           9          -7   1.8223750263579596E-003
           9          -6   3.9690418547060591E-005
           9          -5   1.8955955438105924E-003
           9          -4   1.2078534432763996E-004
           9          -3   1.1841465653707032E-003
           9          -2   2.2472825391099151E-004
           9          -1   2.8761701481128123E-003
           9           0   2.7705264840932500E-004
           9           1   2.8761701481127863E-003
           9           2   2.2472825391099159E-004
           9           3   1.1841465653707039E-003
           9           4   1.2078534432763978E-004
           9           5   1.8955955438105952E-003
           9           6   3.9690418547060191E-005
           9           7   1.8223750263579514E-003
           9           8   5.0978057444415390E-006
           9           9   4.3747030358955953E-003

          10         -10   4.8749763198780828E-003
          10          -9   1.2755888686181880E-005
          10          -8   1.8120429787994369E-003
          10          -7   7.4218261751227220E-005
          10          -6   2.5296799986449033E-003
          10          -5   1.8955795609473618E-004
          10          -4   1.7884487072824598E-003
          10          -3   2.8939282674640395E-004
          10          -2   3.4001821730286256E-003
          10          -1   2.9809036929890161E-004
          10           0   2.8710212170627407E-003
          10           1   2.9809038019926285E-004
          10           2   3.4001821730286234E-003
          10           3   2.8939282855496257E-004
          10           4   1.7884487072824594E-003
          10           5   1.8955795620933337E-004
          10           6   2.5296799986449015E-003
          10           7   7.4218261755627386E-005
          10           8   1.8120429787994369E-003
          10           9   1.2755888686275150E-005
          10          10   4.8749763198780828E-003

          11         -11   5.8847002286402245E-003
          11         -10   2.4132860767105107E-005
          11          -9   1.8399982740726862E-003
          11          -8   1.1502681774900383E-004
          11          -7   3.2673999509314055E-003
          11          -6   2.4749664978972560E-004
          11          -5   2.1631908394581468E-003
          11          -4   3.0019828494980366E-004
          11          -3   3.2091451246675229E-003
          11          -2   2.1713802035064082E-004
          11          -1   1.5582472790672101E-003
          11           0   1.4570411449761603E-004
          11           1   1.5582472790671986E-003
          11           2   2.1713802035064065E-004
          11           3   3.2091451246675203E-003
          11           4   3.0019828494980355E-004
          11           5   2.1631908394581507E-003
          11           6   2.4749664978972522E-004
          11           7   3.2673999509313894E-003
          11           8   1.1502681774900398E-004
          11           9   1.8399982740726884E-003
          11          10   2.4132860767105032E-005
          11          11   5.8847002286402271E-003

          12         -12   7.2617057661766102E-003
          12         -11   4.2986389114441445E-005
          12         -10   1.8241411147719487E-003
          12          -9   1.6826215467373708E-004
          12          -8   3.9964198950390387E-003
          12          -7   3.0166267544081923E-004
          12          -6   2.2557382182377826E-003
          12          -5   2.7986796320891491E-004
          12          -4   2.5615040444721278E-003
          12          -3   1.1044283956707066E-004
          12          -2   1.3814943490434451E-004
          12          -1   6.0889902380999541E-006
          12           0   3.6095948126821587E-005
          12           1   6.0889749317014528E-006
          12           2   1.3814943490434396E-004
          12           3   1.1044283585814215E-004
          12           4   2.5615040444721274E-003
          12           5   2.7986796285086707E-004
          12           6   2.2557382182377813E-003
          12           7   3.0166267541796219E-004
          12           8   3.9964198950390379E-003
          12           9   1.6826215467272786E-004
          12          10   1.8241411147719491E-003
          12          11   4.2986389114414482E-005
          12          12   7.2617057661766068E-003

          13         -13   1.0738383394303325E-002
          13         -12   7.1799798453579548E-005
          13         -11   1.9045102299105360E-003
          13         -10   2.3016175380778558E-004
          13          -9   4.9311846514833221E-003
          13          -8   3.4237054281135553E-004
          13          -7   2.1882063474551040E-003
          13          -6   2.3211782651701068E-004
          13          -5   1.8131585248088785E-003
          13          -4   1.1081352512858730E-005
          13          -3   8.7225320622717067E-004
          13          -2   5.9611312827825373E-005
          13          -1   3.4836551945098429E-004
          13           0   3.1740990233411380E-005
          13           1   3.4836551945097611E-004
          13           2   5.9611312827825468E-005
          13           3   8.7225320622716851E-004
          13           4   1.1081352512858486E-005
          13           5   1.8131585248088811E-003
          13           6   2.3211782651701038E-004
          13           7   2.1882063474550940E-003
          13           8   3.4237054281135553E-004
          13           9   4.9311846514833342E-003
          13          10   2.3016175380778531E-004
          13          11   1.9045102299105339E-003
          13          12   7.1799798453580198E-005
          13          13   1.0738383394303353E-002

          14         -14   1.8735786075997390E-002
          14         -13   1.3546714689075670E-004
          14         -12   1.9712742979659981E-003
          14         -11   3.2436469450030237E-004
          14         -10   5.9136190539178434E-003
          14          -9   3.8808100880916631E-004
          14          -8   1.9115222388260791E-003
          14          -7   1.7588467684609351E-004
          14          -6   1.0451840923324585E-003
          14          -5   6.5109401026775795E-005
          14          -4   1.4085455300429746E-003
          14          -3   6.7591567782879534E-005
          14          -2   7.4388471483478893E-005
          14          -1   2.6432672840011139E-006
          14           0   1.6868969879601187E-006
          14           1   2.6432883501641106E-006
          14           2   7.4388471483478568E-005
          14           3   6.7591560709809878E-005
          14           4   1.4085455300429750E-003
          14           5   6.5109400054458300E-005
          14           6   1.0451840923324577E-003
          14           7   1.7588467693869104E-004
          14           8   1.9115222388260788E-003
          14           9   3.8808100881585221E-004
          14          10   5.9136190539178443E-003
          14          11   3.2436469450066770E-004
          14          12   1.9712742979659968E-003
          14          13   1.3546714689076914E-004
          14          14   1.8735786075997390E-002

          15         -15  0.21109865745196046     
          15         -14   2.8884812250098849E-004
          15         -13   2.3576678228794386E-003
          15         -12   4.5029861005758460E-004
          15         -11   7.4881354088508377E-003
          15         -10   4.2417811094570248E-004
          15          -9   1.5423474499758536E-003
          15          -8   1.0889781880511316E-004
          15          -7   3.8493595105173534E-004
          15          -6   1.1524322980605564E-004
          15          -5   1.5985212000472402E-003
          15          -4   4.2627338566871726E-005
          15          -3   3.9751588477159603E-004
          15          -2   3.4061832727999096E-005
          15          -1   1.5819641979927760E-004
          15           0   1.8010841279795788E-005
          15           1   1.5819641979927828E-004
          15           2   3.4061832727999286E-005
          15           3   3.9751588477159576E-004
          15           4   4.2627338566871597E-005
          15           5   1.5985212000472421E-003
