           1   4.1451298288698520E-004
           2   1.7629444694142664E-003
           3   2.1744014656387747E-004
           4   8.4106598706625273E-004
           5   5.3012632718151909E-004
           6   6.3196913007938099E-004
           7   5.1120583237573706E-004
           8   1.7670029760068036E-004
           9   2.5577064266468736E-004
          10   1.6414224203462448E-004
          11   1.8244260561834058E-004
          12   5.0677054387162006E-005
          13   8.8710077679190401E-005
          14   4.4050901641206602E-005
          15   4.4187838367597305E-005
          16   9.9082851352124185E-006
          17   2.1745138520607171E-005
          18   4.8795030713450883E-006
          19   9.1640612530674433E-006
          20   2.7279894758909931E-006
          21   4.6574588942194451E-006
          22   8.9033689982702570E-007
          23   1.8323695456089822E-006
          24   5.1152201481662649E-007
          25   4.7555664610611884E-007
          26   6.1230651491781247E-007
          27   2.0944866493279713E-007
          28   1.3245736107651910E-007
          29   1.8441469207537944E-007
          30   1.2447419235174567E-007
          31   7.0575485715166045E-008
          32   2.8077412626414164E-007
          33   4.3519613708289567E-008
          34   1.3698114967301547E-007
          35   8.1938295691864135E-008
          36   1.1892897782742115E-007
          37   8.7039013920093890E-008
          38   1.2452031177581489E-007
          39   2.5990304882306427E-009
          40   2.1537184831741933E-007
          41   4.1524816878345112E-008
          42   5.6121514821114416E-008
          43   5.6381860673861650E-008
          44   1.2380831660372062E-007
          45   7.4987030527973766E-008
          46   9.5057566604085161E-008
          47   6.5825931576762968E-009
          48   1.5381713359535057E-007
          49   3.0624754701507273E-008
          50   2.0268369633391344E-008
          51   5.9097645098319118E-008
          52   1.1060235618817544E-007
          53   1.7855957527176687E-008
          54   3.4122627166125585E-008
          55   1.8956368574047677E-007
          56   2.8168644532771482E-007
          57   2.4252798400869753E-007
          58   1.5509303468809636E-007
          59   2.3487137751951911E-007
          60   2.6036493527444052E-007
          61   1.8933296058874746E-007
          62   1.3886587927605352E-007
          63   6.4430955552090568E-008
          64   9.0707432455798195E-008
          65   5.6964735546116485E-008
          66   3.2456246043873291E-008
          67   3.6954736111794801E-008
          68   1.3304340604120304E-007
          69   1.1582135091320041E-007
          70   6.6203420129301024E-008
          71   1.5073336185724045E-007
          72   2.7533913368562172E-007
          73   1.9284737770814763E-007
          74   1.1608451430123927E-007
          75   1.4285170111869194E-007
          76   1.6131668047606620E-007
          77   1.7539377871059836E-007
          78   6.6254688798742553E-008
          79   8.3785023071288221E-008
          80   3.7579287699584222E-008
          81   6.7628863559765689E-008
          82   2.5280794531260200E-008
          83   7.4870109894039682E-008
          84   8.4432543588837739E-008
          85   4.2148006330586388E-008
          86   3.0271689920420747E-008
          87   1.4324851831999542E-008
          88   7.5382525710313060E-008
          89   1.2959589959391535E-008
          90   1.9911428142552531E-008
          91   2.9180615608209541E-008
          92   7.1941568395881486E-008
          93   1.7333305521703959E-008
          94   2.5842219263131765E-008
          95   1.2487998683211493E-008
          96   7.1552228433087877E-008
          97   7.3295312788923778E-009
          98   3.5986620773358625E-008
          99   2.9319234196306468E-008
         100   5.7123677565305920E-008
         101   1.3660332328607285E-008
         102   3.0438895879633493E-008
         103   8.1244578753190523E-009
         104   5.9709172126809671E-008
         105   1.2394772084195477E-008
         106   4.5100017908054030E-008
         107   2.9354941189735885E-008
         108   5.5539642643504864E-008
         109   1.1972464451831505E-008
         110   5.9125320272274603E-008
         111   1.1271986739192314E-008
         112   5.4598495760528264E-008
         113   3.1835624855872716E-008
         114   5.1453737094696422E-008
         115   1.9567528687648434E-008
         116   5.9803813017520196E-008
         117   5.7016938550564329E-008
         118   5.2671796791559335E-008
         119   3.5624257131960025E-008
         120   5.1222725863691097E-008
         121   3.7574042832984313E-008
         122   5.2070721983325231E-008
         123   3.5453936155951836E-008
         124   4.6629611102649970E-008
         125   5.8440071959916491E-008
         126   3.5984029191520276E-008
         127   3.7280337903204359E-008
