           3   1.3434900823236992E-004
           4   8.8587844260647371E-004
           5   2.4839594274542095E-004
           6   4.7954886902585334E-004
           7   3.1835641545055612E-004
           8   1.0808452746017183E-004
           9   2.2665561631390475E-004
          10   1.6721136518104383E-004
          11   1.4865382471934802E-004
          12   7.9972357288232514E-005
          13   9.7077097826819866E-005
          14   2.3295798695250853E-005
          15   3.9655549202739160E-005
          16   1.8960824722120252E-005
          17   1.5202176089328558E-005
          18   1.2236359168205081E-005
          19   9.8342027531723322E-006
          20   5.8094474443743796E-006
          21   4.1923713311618419E-006
          22   3.5433711129561453E-006
          23   8.4348223756649955E-007
          24   2.6177646642201196E-006
          25   6.4493563060092322E-007
          26   1.8166860834644063E-006
          27   5.1595669510570690E-007
          28   1.0102743305066546E-006
          29   3.4059293773502297E-007
          30   4.1180146131886976E-007
          31   1.4896963430716116E-007
          32   1.7650497168252595E-007
          33   1.1115099950801223E-007
          34   1.2491500111348561E-007
          35   6.2401569257124716E-008
          36   1.2755543198004839E-007
          37   6.3056164826794609E-008
          38   7.9847799641799300E-008
          39   2.3694741886391314E-008
          40   6.1364098921345309E-008
          41   4.2511771295543414E-008
          42   5.8649170175284527E-008
          43   1.9412843434364235E-008
          44   7.5031143902013202E-008
          45   3.5758026594557436E-008
          46   4.4035924252271419E-008
          47   3.4567442594635588E-008
          48   2.3067379607738469E-008
          49   4.4022307862821506E-008
          50   4.5034727794285838E-008
          51   6.2167979135066993E-009
          52   7.3625725298489125E-008
          53   5.2674449412650331E-008
          54   3.0701203417421834E-009
          55   6.4628341138815777E-008
          56   7.0057901813016689E-008
          57   4.0255870219259036E-008
          58   1.4363464546391708E-008
          59   4.2892938983095899E-008
          60   1.6770708883236224E-007
          61   8.4656715535071057E-008
          62   4.4841536277994297E-008
          63   3.7805203454135625E-008
          64   4.0647780675146070E-008
          65   1.1004158852644902E-008
          66   2.2275945364008981E-008
          67   2.8503095853207441E-008
          68   6.3957688871529328E-008
          69   3.1579258380693701E-008
          70   6.6807737482725424E-008
          71   5.5662927736178563E-008
          72   1.0314246025833821E-007
          73   3.6773828257019727E-008
          74   3.7655510785095687E-008
          75   2.1539458983034118E-008
          76   7.2693987975247366E-008
          77   4.4445908598845812E-008
          78   6.9609861107850440E-008
          79   7.7207577317305953E-008
          80   1.8200994792010968E-008
          81   5.3515461390286502E-008
          82   2.1860008725895266E-008
          83   2.7361668666805191E-008
          84   2.9001598638902303E-008
          85   1.9427686866554929E-008
          86   2.2765842256872376E-008
          87   1.4093262409771460E-008
          88   1.1876539024986686E-008
          89   1.5091932804920541E-009
          90   1.2799346632822789E-008
          91   6.6255869424040062E-009
          92   1.5683235594990976E-008
          93   3.0683685676645911E-009
          94   1.2234831522441330E-008
          95   1.7926626584887834E-009
          96   6.4915572272152983E-009
          97   5.5212658580676702E-009
          98   7.2660100161354245E-009
          99   3.7722032910851471E-009
         100   1.1242179069128614E-008
         101   4.4345828285936286E-009
         102   1.0854566207791806E-008
         103   2.1220467148761381E-009
         104   4.5674250817145723E-009
         105   7.6900100684018673E-009
         106   3.3419984709829439E-009
         107   8.5297834949521880E-009
         108   9.8795851648992540E-009
         109   4.2367678059388017E-009
         110   1.2780122022606732E-008
         111   1.0687831747614298E-008
         112   3.6951576842902826E-009
         113   1.1154085901376019E-008
         114   1.8924751376496761E-008
         115   1.5731921359240433E-008
         116   6.3442507450996730E-009
         117   7.1623133947031859E-009
         118   3.6193218964956122E-008
         119   7.4651245221568212E-009
         120   4.3645526244804187E-009
         121   1.2425784792418328E-008
         122   2.2813861449589035E-008
         123   1.1419886811280031E-008
         124   4.9464184714999183E-009
         125   6.2307344198957412E-009
         126   3.9389437551054535E-008
         127   1.4867010997770671E-008
